CIF_NO,CNT,REFERENCE_NO,TX_DT,MCHT_CATEGORY,MCHT_NO,MCHT_ENG_NAME,MCHT_CHI_NAME,BIN_TYPE,MCHT_COUNTRY,COUNTRY,CITY,TXN_TYP,DEST_AMT,Mcc_Desc,MCC_Group_Cd,MCC_Group,CUSTOMER_SINCE,CHNL,CHNL_DESC,MCHT_CHI_NAME_CHANGE,MCHT_CHI_NAME_CHANGE_V1,CUST_TYPE,GENDER,Industry_Typ,FLG_AGE,AGE,TOWN_COUNTRY,COTRY_REMARK,CITY_REMARK
1000001319,1,1700000165,12-Jan-17,5411,8080034460,PRESICARRE CORP.-CC,家樂福－中正店一般　　　　　　　　　　　,V,國內,TW,TAINAN,非網路交易,100,超級市場,19,量販零售,2017/1/4,7.自來案件,自來案件,家樂福,中正店一般　　　　　　　　　　　,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700000166,12-Jan-17,5411,8080034460,PRESICARRE CORP.-CC,家樂福－中正店一般　　　　　　　　　　　,V,國內,TW,TAINAN,非網路交易,100,超級市場,19,量販零售,2017/1/4,7.自來案件,自來案件,家樂福,中正店一般　　　　　　　　　　　,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700000167,12-Jan-17,5542,6224400209,OIL TAIWAN,中油－臺南成功路站自助加油（　　　　　　,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,OIL TAIWAN,臺南成功路站自助加油（　　　　　　,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700000168,11-Jan-17,5542,6224400225,CHIEN YUCH,千越加油站實業股份有限公司西　　　　　　,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,千越加油站實業股份有限公司西　　　　　　,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700000169,11-Jan-17,5542,6224400209,OIL TAIWAN,中油－臺南成功路站自助加油（　　　　　　,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,OIL TAIWAN,臺南成功路站自助加油（　　　　　　,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700000170,11-Jan-17,5542,6224400225,CHIEN YUCH,千越加油站實業股份有限公司西　　　　　　,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,千越加油站實業股份有限公司西　　　　　　,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700000172,12-Jan-17,4814,15838888502,TAIWAN MOBILE-TN ANHO 2,台灣大哥大－台南安和二營業處　　　　　　,V,國內,TW,Tainan City,非網路交易,599,傳真通訊,11,3C消費,2017/1/4,7.自來案件,自來案件,台灣大哥大－,台南安和二營業處　　　　　　,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,其他
1000001319,1,1700000173,12-Jan-17,4814,15838888502,TAIWAN MOBILE-TN ANHO 2,台灣大哥大－台南安和二營業處　　　　　　,V,國內,TW,Tainan City,非網路交易,300,傳真通訊,11,3C消費,2017/1/4,7.自來案件,自來案件,台灣大哥大－,台南安和二營業處　　　　　　,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,其他
1000000070,1,1700000174,12-Jan-17,5812,107002940,STARBUCKS,統一星巴克－宏泰門市　　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,255,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,STARBUCKS,宏泰門市　　　　　　　　　　,STAFF,FEMALE,金融/證券/保險業,46-50,46.3,台北市中山區,台灣,台北市
1000000070,1,1700000175,12-Jan-17,5812,107002940,STARBUCKS,統一星巴克－宏泰門市　　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,580,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,STARBUCKS,宏泰門市　　　　　　　　　　,STAFF,FEMALE,金融/證券/保險業,46-50,46.3,台北市中山區,台灣,台北市
1000000397,1,1700000176,12-Jan-17,5812,1010281256,YAYOI,　ＹＡＹＯＩ　　內湖瑞光店　　　　　　　,V,國內,TW,TAIPEI,非網路交易,297,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,　ＹＡＹＯＩ　　內湖瑞光店　　　　　　　,,STAFF,MALE,金融/證券/保險業,41-45,43.7,新北市新店區,台灣,台北市
1000000397,1,1700000177,12-Jan-17,5812,107005480,VETTI,維堤咖啡館　　　　　　　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,75,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,維堤咖啡館　　　　　　　　　　　　　　　,,STAFF,MALE,金融/證券/保險業,41-45,43.7,新北市新店區,台灣,台北市
1000000465,1,1700000178,12-Jan-17,5311,8.07161E+14,TESTRITE RETAIL,特力屋股份有限公司新莊分公司　　　　　　,V,國內,TW,TAIPEI,非網路交易,1793,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,特力屋股份有限公司新莊分公司　　　　　　,,STAFF,FEMALE,金融/證券/保險業,41-45,44.2,台北市內湖區,台灣,台北市
1000000433,1,1700000179,12-Jan-17,5462,6.42366E+12,YING SHU WEI JING QUN,英屬維京群島商糖村國際有限公司台灣分公司,V,國內,TW,Taipei City,非網路交易,670,麵包店,3,食,2016/12/19,1.員工開戶,員工開戶,英屬維京群島商糖村國際有限公司台灣分公司,,STAFF,FEMALE,金融/證券/保險業,36-40,39.5,台北市內湖區,台灣,台北市
1000000459,1,1700000180,12-Jan-17,5462,6.42366E+12,YING SHU WEI JING QUN,英屬維京群島商糖村國際有限公司台灣分公司,V,國內,TW,Taipei City,非網路交易,330,麵包店,3,食,2016/12/19,5.分行開戶,其他分行,英屬維京群島商糖村國際有限公司台灣分公司,,GENERAL,FEMALE,金融/證券/保險業,41-45,44.9,新北市新店區,台灣,台北市
1000000787,1,1700000181,12-Jan-17,5411,8080034460,PRESICARRE CORP.-CC,家樂福－中正店一般　　　　　　　　　　　,V,國內,TW,TAINAN,非網路交易,164,超級市場,19,量販零售,2017/1/1,7.自來案件,自來案件,家樂福,中正店一般　　　　　　　　　　　,GENERAL,MALE,學生,20-25,23.7,高雄市苓雅區,台灣,台南市
1000000704,1,1700000182,11-Jan-17,4814,1330001120,FULLERTON TECHNOLOGY CO.L,富爾特網路商店　　　　　　　　　　　　　,V,國內,TW,SHINDIAN,非網路交易,100,傳真通訊,11,3C消費,2016/12/19,1.員工開戶,員工開戶,富爾特網路商店　　　　　　　　　　　　　,,STAFF,MALE,金融/證券/保險業,36-40,39.2,新北市板橋區,台灣,其他
1000000651,1,1700000183,12-Jan-17,5691,8.1266E+11,UNIQLO,台灣優衣庫有限公司ＣＩＴＹＬＩＮＫ松山店,V,國內,TW,TAIPEI,非網路交易,680,服飾店,4,衣服配件,2016/12/19,3.揪團開戶,企業揪團,UNIQLO,,GENERAL,FEMALE,金融/證券/保險業,36-40,38.5,台北市南港區,台灣,台北市
1000000885,1,1700000184,12-Jan-17,5941,1315002067,MO MAN TUN,摩曼頓企業（股）公司－板橋府　　　　　　,V,國內,TW,TAIPEI,非網路交易,1170,體育用品店,8,運動嗜好,2017/1/3,7.自來案件,自來案件,摩曼頓,板橋府　　　　　　,GENERAL,MALE,學生,20-25,22.8,新北市三峽區,台灣,台北市
1000000885,1,1700000185,12-Jan-17,5941,1315002067,MO MAN TUN,摩曼頓企業（股）公司－板橋府　　　　　　,V,國內,TW,TAIPEI,非網路交易,1236,體育用品店,8,運動嗜好,2017/1/3,7.自來案件,自來案件,摩曼頓,板橋府　　　　　　,GENERAL,MALE,學生,20-25,22.8,新北市三峽區,台灣,台北市
1000000491,1,1700000188,11-Jan-17,4814,1.20171E+13,Taiwan Mobile 1,台哥大網路繳費　　　　　　　　　　　　　,V,國內,TW,TAIPEI,網路交易,1501,傳真通訊,11,3C消費,2016/12/19,5.分行開戶,其他分行,Taiwan Mobile,,STAFF,FEMALE,金融/證券/保險業,41-45,40.5,新北市新店區,台灣,台北市
1000000904,1,1700000189,11-Jan-17,4814,1.20171E+13,Taiwan Mobile 1,台哥大網路繳費　　　　　　　　　　　　　,V,國內,TW,TAIPEI,網路交易,509,傳真通訊,11,3C消費,2017/1/3,7.自來案件,自來案件,Taiwan Mobile,,GENERAL,MALE,學生,26-30,25.3,新竹市東區,台灣,台北市
1000000952,1,1700000190,12-Jan-17,5541,4222404535,OIL TAIWAN,中油－台中復興路站（Ｄ４１７　　　　　　,V,國內,TW,TAICHUNG,非網路交易,835,加油站,6,行,2017/1/3,5.分行開戶,其他分行,OIL TAIWAN,台中復興路站（Ｄ４１７　　　　　　,GENERAL,FEMALE,軍/警/公/教,31-35,32.1,台中市南區,台灣,台中市
1000000700,1,1700000191,12-Jan-17,5912,113502984,WE CAN,佑全保健藥妝－瑞光藥局　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,151,藥局,14,醫療,2016/12/19,5.分行開戶,其他分行,佑全保健藥妝－,瑞光藥局　　　　　　　　　,GENERAL,MALE,金融/證券/保險業,41-45,42.5,台北市內湖區,台灣,台北市
1000000700,1,1700000192,12-Jan-17,5912,113502984,WE CAN,佑全保健藥妝－瑞光藥局　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,105,藥局,14,醫療,2016/12/19,5.分行開戶,其他分行,佑全保健藥妝－,瑞光藥局　　　　　　　　　,GENERAL,MALE,金融/證券/保險業,41-45,42.5,台北市內湖區,台灣,台北市
1000001106,1,1700000193,12-Jan-17,5311,1401000131,METRO WALK,大江國際購物中心　　　　　　　　　　　　,V,國內,TW,TAOYUAN,非網路交易,760,百貨商店,2,百貨公司,2017/1/3,7.自來案件,自來案件,大江國際購物中心　　　　　　　　　　　　,,GENERAL,MALE,軍/警/公/教,26-30,28.1,桃園市觀音區,台灣,桃園市
1000001187,1,1700000194,11-Jan-17,6300,1010840011,CATHAY LIFE INSURANCE CO.,　國泰人壽保費部　　　　　　　　　　　　,V,國內,TW,TAIPEI,網路交易,6314,保險,13,金融服務,2017/1/4,7.自來案件,自來案件,　國泰人壽保費部　　　　　　　　　　　　,,GENERAL,MALE,無業,36-40,39.1,台中市東區,台灣,台北市
1000000595,1,1700000195,12-Jan-17,5812,8126608101,SHIN KONG MITSUKOSHI DEPA,新光三越百貨台北南西一館（餐飲）　　　　,V,國內,TW,TAIPEI,非網路交易,1116,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,新光三越,,STAFF,MALE,金融/證券/保險業,26-30,25.6,台北市內湖區,台灣,台北市
1000000064,1,1700000196,12-Jan-17,5462,6.42366E+12,YING SHU WEI JING QUN,英屬維京群島商糖村國際有限公司台灣分公司,V,國內,TW,Taipei City,非網路交易,1697,麵包店,3,食,2016/12/19,1.員工開戶,員工開戶,英屬維京群島商糖村國際有限公司台灣分公司,,STAFF,MALE,金融/證券/保險業,51-55,52.3,台北市文山區,台灣,台北市
1000001309,1,1700000197,11-Jan-17,7372,8080192740,"SHOPEE (TAIWAN) CO.,LT",蝦皮拍賣　　　　　　　　　　　　　　　　,V,國內,TW,TAIPEI,網路交易,225,電商服務,21,電商網購,2017/1/4,7.自來案件,自來案件,蝦皮,,GENERAL,FEMALE,學生,20-25,22.3,屏東縣里港鄉,台灣,台北市
1000001309,1,1700000198,12-Jan-17,5499,1.68013E+13,Smilepay-Novelle co,速買配─諾威爾實業有限公司　　　　　　　,V,國內,TW,TAIPEI,網路交易,500,速食店菜市場,3,食,2017/1/4,7.自來案件,自來案件,速買配─諾威爾實業有限公司　　　　　　　,,GENERAL,FEMALE,學生,20-25,22.3,屏東縣里港鄉,台灣,台北市
1000000481,1,1700000199,12-Jan-17,5541,122400979,TUNG YI,東易加油站　　　　　　　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,1648,加油站,6,行,2016/12/19,5.分行開戶,其他分行,東易加油站　　　　　　　　　　　　　　　,,GENERAL,MALE,金融/證券/保險業,46-50,46.4,新北市中和區,台灣,台北市
1000001401,1,1700000200,12-Jan-17,5542,4224400098,CPC,中油－青海自助加油站　　　　　　　　　　,V,國內,TW,TAICHUNG,網路交易,130,自助加油站,6,行,2017/1/5,5.分行開戶,其他分行,OIL TAIWAN,青海自助加油站　　　　　　　　　　,GENERAL,MALE,軍/警/公/教,26-30,29.4,台中市沙鹿區,台灣,台中市
1000001404,1,1700000201,12-Jan-17,5411,8080035672,CARREFOUR (TAIWAN)-CA,家樂福－青海店一般　　　　　　　　　　　,V,國內,TW,TAICHUNG,非網路交易,71,超級市場,19,量販零售,2017/1/5,7.自來案件,自來案件,家樂福－,青海店一般　　　　　　　　　　　,GENERAL,MALE,資訊科技業,26-30,25.4,台中市西屯區,台灣,台中市
1000001424,1,1700000202,12-Jan-17,5542,224400143,OIL TUNG,中油－建國一路站自助加油（Ｄ　　　　　　,V,國內,TW,KAOHSIUNG,網路交易,156,自助加油站,6,行,2017/1/5,7.自來案件,自來案件,OIL TAIWAN,建國一路站自助加油（Ｄ　　　　　　,GENERAL,MALE,批發/零售業,41-45,43.2,高雄市三民區,台灣,高雄市
1000001454,1,1700000203,12-Jan-17,5812,133301167,GOMAJI,夠麻吉＿一抹尚飲永吉商　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,48,餐廳,3,食,2017/1/5,7.自來案件,自來案件,GOMAJI,,GENERAL,MALE,學生,26-30,27.3,台北市士林區,台灣,台北市
1000001463,1,1700000204,12-Jan-17,5812,106006470,SHENG CHENG,勝博殿－南港中信門市部　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,1297,餐廳,3,食,2017/1/5,7.自來案件,自來案件,勝博殿－,南港中信門市部　　　　　　　　　,GENERAL,MALE,批發/零售業,46-50,48.6,新北市新莊區,台灣,台北市
1000000475,1,1700000205,12-Jan-17,5812,4206900732,CHINA META,勤美　誠品綠園道（餐廳）　　　　　　　　,V,國內,TW,TAICHUNG,非網路交易,614,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,勤美　誠品綠園道（餐廳）　　　　　　　　,,STAFF,MALE,金融/證券/保險業,46-50,45.3,台中市豐原區,台灣,台中市
1000000308,1,1700000206,12-Jan-17,5045,8.12661E+11,YES3C,心任國際有限公司　　　　　　　　　　　　,V,國內,TW,TAICHUNG,非網路交易,790,電腦設備/軟體,22,未歸類,2016/12/19,1.員工開戶,員工開戶,心任國際有限公司　　　　　　　　　　　　,,STAFF,MALE,金融/證券/保險業,26-30,28.2,台中市西區,台灣,台中市
1000001688,1,1700000207,12-Jan-17,5411,8080034349,PRESICARRE CORP.-NL,家樂福－內壢店一般　　　　　　　　　　　,V,國內,TW,TAOYUAN,非網路交易,1447,超級市場,19,量販零售,2017/1/6,7.自來案件,自來案件,家樂福,內壢店一般　　　　　　　　　　　,GENERAL,MALE,無業,26-30,29.7,桃園市桃園區,台灣,桃園市
1000001688,1,1700000208,11-Jan-17,5200,101500660,MINISO,ＭＩＮＩＳＯ　士林店　　　　　　　　　　,V,國內,TW,TAIPEI,非網路交易,617,家居用品,10,家庭支出,2017/1/6,7.自來案件,自來案件,ＭＩＮＩＳＯ　士林店　　　　　　　　　　,,GENERAL,MALE,無業,26-30,29.7,桃園市桃園區,台灣,台北市
1000001688,1,1700000209,12-Jan-17,5812,15838433700,ANGUS SUKIYAKI,鋤燒鍋物料理－北投店　　　　　　　　　　,V,國內,TW,TAIPEI CITY,非網路交易,876,餐廳,3,食,2017/1/6,7.自來案件,自來案件,鋤燒鍋物料理－,北投店　　　　　　　　　　,GENERAL,MALE,無業,26-30,29.7,桃園市桃園區,台灣,台北市
1000000479,1,1700000210,12-Jan-17,5735,2.10756E+14,ITUNES.COM/BILL,,V,國外,LU,ITUNES.COM,網路交易,180,唱片,9,娛樂嗜好,2016/12/19,5.分行開戶,其他分行,ITUNES,,GENERAL,MALE,金融/證券/保險業,46-50,49.8,基隆市安樂區,盧森堡,ITUNES.COM
1000000964,1,1700000211,12-Jan-17,8999,9.80021E+11,PP*5436CODE,,V,國外,SG,4029357733,網路交易,70,專業服務,17,其他個人服務,2017/1/3,7.自來案件,自來案件,PP*5436CODE,,GENERAL,MALE,學生,20-25,22,台中市西屯區,新加坡,4029357733
1000000061,1,1700000212,12-Jan-17,5815,94392723,RAKUTEN KOBO INC,,V,國外,LU,WWW.KOBO.COM,網路交易,435,數位網路娛樂,9,娛樂嗜好,2016/12/19,1.員工開戶,員工開戶,RAKUTEN KOBO INC,,STAFF,FEMALE,金融/證券/保險業,46-50,45.4,台北市內湖區,盧森堡,WWW.KOBO.COM
1000001697,1,1700000215,12-Jan-17,4121,4.9875E+14,UBER TW JAN13 YKR2S HELP.,,V,國外,NL,help.uber.com,網路交易,189,小型巴士計程車(含Uber),6,行,2017/1/6,7.自來案件,自來案件,UBER,,GENERAL,FEMALE,金融/證券/保險業,41-45,42,台北市中山區,荷蘭,help.uber.com
1000000393,1,1700000217,14-Jan-17,5734,2.48748E+14,GOOGLE *GungHo,,V,國外,US,g.co/payhelp#,網路交易,1278,電腦用品,11,3C消費,2016/12/19,1.員工開戶,員工開戶,GOOGLE *GungHo,,STAFF,MALE,資訊科技業,31-35,34.3,台北市信義區,美國,g.co/payhelp#
1000000393,1,1700000219,13-Jan-17,5734,2.48748E+14,GOOGLE *GungHo,,V,國外,US,g.co/payhelp#,網路交易,1274,電腦用品,11,3C消費,2016/12/19,1.員工開戶,員工開戶,GOOGLE *GungHo,,STAFF,MALE,資訊科技業,31-35,34.3,台北市信義區,美國,g.co/payhelp#
1000000393,1,1700000221,13-Jan-17,5734,2.48748E+14,GOOGLE *GungHo,,V,國外,US,g.co/payhelp#,網路交易,1275,電腦用品,11,3C消費,2016/12/19,1.員工開戶,員工開戶,GOOGLE *GungHo,,STAFF,MALE,資訊科技業,31-35,34.3,台北市信義區,美國,g.co/payhelp#
1000000393,1,1700000223,14-Jan-17,5734,2.48748E+14,GOOGLE *GungHo,,V,國外,US,g.co/payhelp#,網路交易,1277,電腦用品,11,3C消費,2016/12/19,1.員工開戶,員工開戶,GOOGLE *GungHo,,STAFF,MALE,資訊科技業,31-35,34.3,台北市信義區,美國,g.co/payhelp#
1000000338,1,1700000229,13-Jan-17,4722,67232823,HOTELS.COM,,V,國外,GB,TW.HOTELS.COM,網路交易,2870,旅行社,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,HOTELS.COM,,STAFF,FEMALE,金融/證券/保險業,46-50,46.1,台北市內湖區,英國,TW.HOTELS.COM
1000001761,1,1700000235,13-Jan-17,7311,1.81957E+14,FACEBK *D3WDGAJQ72,,V,國外,IE,fb.me/cc,網路交易,2,廣告服務,17,其他個人服務,2017/1/8,7.自來案件,自來案件,FACEBK *D3WDGAJQ72,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,愛爾蘭,fb.me/cc
1000001319,1,1700000236,13-Jan-17,5309,1400100277,TTL  00277,台灣菸酒股份有限公司桃園國際機場免稅商店,V,國內,TW,TAOYUAN CITY,非網路交易,900,免稅商店,1,旅遊消費,2017/1/4,7.自來案件,自來案件,台灣菸酒股份有限公司桃園國際機場免稅商店,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,桃園市
1000001319,1,1700000237,13-Jan-17,5309,1400100277,TTL  00277,台灣菸酒股份有限公司桃園國際機場免稅商店,V,國內,TW,TAOYUAN CITY,非網路交易,900,免稅商店,1,旅遊消費,2017/1/4,7.自來案件,自來案件,台灣菸酒股份有限公司桃園國際機場免稅商店,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,桃園市
1000000335,1,1700000238,12-Jan-17,6300,1329100234,TAI SHOU BAU 00234,台壽保產物保險股份有限公司板橋分公司　　,V,國內,TW,NEW TAIPEI CI,網路交易,14787,保險,13,金融服務,2016/12/19,1.員工開戶,員工開戶,台壽保產物保險股份有限公司板橋分公司　　,,STAFF,FEMALE,金融/證券/保險業,41-45,43.1,新北市新店區,台灣,新北市
1000000688,1,1700000239,12-Jan-17,5311,100801518,PChome,ＰＣｈｏｍｅ１　　　　　　　　　　　　　,V,國內,TW,TAIPEI CITY,網路交易,1333,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,PCHOME,,STAFF,MALE,金融/證券/保險業,51-55,53.1,台北市中山區,台灣,台北市
